DT_COMPTC;IBOV;Dol;NDX;SPX;Fluxo
30/10/2006;38900.5;21.494;1727.8;1377.93;38.708
31/10/2006;39262.8;21.418;1732.54;1377.94;79.973
01/11/2006;39930.1;21.443;1707.65;1367.81;-2.169
03/11/2006;40435.2;2.139;1703.98;1364.3;81.404
06/11/2006;41246.6;21.372;1732.26;1379.78;12.319
07/11/2006;41048.3;21.379;1741.53;1382.84;-30.911
08/11/2006;41334.2;21.445;1749.75;1385.72;-45.172
09/11/2006;40815.5;21.415;1740.14;1378.33;-61.429
10/11/2006;40719.9;21.514;1751.11;1380.9;30.229
13/11/2006;40605.8;21.688;1768.0;1384.42;-126.878
14/11/2006;41290.7;2.148;1787.23;1393.22;15.363
16/11/2006;41161.9;21.528;1801.97;1399.76;8.522
17/11/2006;41029.4;21.605;1800.67;1401.2;-35.03
20/11/2006;41029.4;2.16;1803.81;1400.5;-8.604
21/11/2006;41570.4;21.632;1808.88;1402.81;-3.235
22/11/2006;41912.9;2.166;1819.76;1406.09;-59.231
23/11/2006;42069.8;21.685;1819.76;1406.09;121.112
24/11/2006;41757.7;21.691;1815.53;1400.95;-48.916
27/11/2006;40914.6;21.912;1775.17;1381.9;24.358
28/11/2006;41043.1;21.868;1780.34;1386.72;19.62
29/11/2006;41970.0;21.686;1792.77;1399.48;54.118
30/11/2006;41931.8;21.649;1791.25;1400.63;8.848
01/12/2006;41327.1;21.668;1775.12;1396.71;36.713
04/12/2006;42654.3;21.637;1799.93;1409.12;40.926
05/12/2006;43157.3;21.505;1804.85;1414.76;-35.113
06/12/2006;43096.2;21.462;1799.13;1412.9;-24.449
07/12/2006;42909.3;21.432;1777.46;1407.29;-26.946
08/12/2006;42977.6;21.395;1786.21;1409.84;15.96
11/12/2006;43297.1;21.372;1791.74;1413.04;74.218
12/12/2006;43018.4;21.517;1781.97;1411.56;7.59
13/12/2006;43284.5;2.147;1783.44;1413.21;13.797
14/12/2006;43754.6;21.476;1803.41;1425.49;46.239
15/12/2006;43595.7;21.458;1808.56;1427.09;47.296
18/12/2006;43508.7;21.488;1790.99;1422.48;79.958
19/12/2006;43589.7;21.612;1785.12;1425.55;-48.95
20/12/2006;43502.4;21.572;1777.92;1423.53;55.2
21/12/2006;43385.0;21.571;1766.28;1418.3;43.264
22/12/2006;43355.7;21.478;1748.61;1410.77;41.604
26/12/2006;43603.1;2.143;1753.55;1416.9;139.591
27/12/2006;44526.4;21.432;1763.41;1426.84;48.289
28/12/2006;44473.7;21.363;1758.94;1424.73;91.61
29/12/2006;44473.7;21.364;1756.9;1418.3;26.191
02/01/2007;45382.6;21.311;1756.9;1418.3;410.847
03/01/2007;44445.3;21.394;1759.37;1416.6;130.921
04/01/2007;44019.8;21.441;1792.91;1418.34;134.52
05/01/2007;42245.2;21.523;1785.3;1409.71;30.857
08/01/2007;42829.9;21.512;1787.14;1412.84;287.539
09/01/2007;42006.8;2.149;1795.63;1412.11;6.087
10/01/2007;42335.7;21.485;1816.15;1414.85;-9.852
11/01/2007;42670.3;21.445;1834.86;1423.83;76.737
12/01/2007;43095.0;21.414;1844.81;1430.73;177.497
15/01/2007;42919.2;2.142;1844.81;1430.73;74.349
16/01/2007;42624.2;21.401;1842.44;1431.9;45.569
17/01/2007;42735.5;21.342;1827.68;1430.62;60.104
18/01/2007;42477.9;21.352;1793.68;1426.37;75.898
19/01/2007;43427.6;21.304;1796.81;1430.5;38.05
22/01/2007;43553.3;2.136;1779.02;1422.96;68.164
23/01/2007;44177.2;21.323;1773.4;1427.99;82.194
24/01/2007;44686.7;21.278;1802.63;1440.13;85.897
25/01/2007;44686.7;2.133;1777.75;1423.9;58.681
26/01/2007;44412.4;21.381;1772.97;1422.18;39.865
29/01/2007;43573.5;21.345;1775.08;1420.62;67.799
30/01/2007;44044.2;21.311;1777.76;1428.82;68.623
31/01/2007;44641.6;21.229;1792.28;1438.24;177.388
01/02/2007;44815.0;21.004;1791.45;1445.94;151.041
02/02/2007;44997.8;21.043;1798.13;1448.39;120.016
05/02/2007;45286.2;20.933;1795.39;1446.99;121.003
06/02/2007;45351.8;20.859;1793.06;1448.0;110.179
07/02/2007;44588.0;20.925;1810.95;1450.02;82.478
08/02/2007;44891.9;20.929;1810.54;1448.31;166.27
09/02/2007;44284.4;2.108;1785.53;1438.06;142.575
12/02/2007;43934.8;21.135;1778.42;1433.37;97.604
13/02/2007;45197.4;21.076;1783.82;1444.26;122.915
14/02/2007;45995.6;20.915;1814.98;1455.3;133.635
15/02/2007;45955.1;20.934;1823.41;1456.81;-61.933
16/02/2007;45849.0;2.092;1821.49;1455.54;26.482
21/02/2007;46090.2;20.765;1839.13;1457.63;23.794
22/02/2007;46452.3;20.815;1846.34;1456.38;115.368
23/02/2007;46015.8;20.877;1839.77;1451.19;144.302
26/02/2007;46207.4;20.825;1830.59;1449.38;140.659
27/02/2007;43145.3;21.197;1755.99;1399.04;110.221
28/02/2007;43892.3;21.205;1761.65;1406.82;67.646
01/03/2007;43516.9;21.188;1753.45;1403.17;152.782
02/03/2007;42369.8;21.318;1726.03;1387.17;115.118
05/03/2007;41179.2;2.134;1712.94;1374.12;-105.206
06/03/2007;43218.4;21.168;1743.1;1395.41;-44.701
07/03/2007;42667.2;21.123;1736.1;1391.97;146.648
08/03/2007;43465.8;21.065;1746.43;1401.89;76.104
09/03/2007;44133.4;20.983;1744.74;1402.85;17.627
12/03/2007;44249.2;20.876;1756.42;1406.6;77.823
13/03/2007;42749.4;21.035;1722.48;1377.95;79.757
14/03/2007;43288.4;20.972;1743.15;1387.17;53.424
15/03/2007;43278.2;20.888;1744.87;1392.28;22.237
16/03/2007;42730.0;20.922;1742.23;1386.95;524.379
19/03/2007;43712.6;20.785;1758.23;1402.06;57.251
20/03/2007;44350.9;20.762;1767.25;1410.94;47.997
21/03/2007;45630.9;2.059;1806.35;1435.04;65.269
22/03/2007;45424.2;20.583;1799.75;1434.54;-33.436
23/03/2007;45532.5;20.612;1794.04;1436.11;49.281
26/03/2007;45644.6;20.603;1802.95;1437.5;59.2
27/03/2007;45206.5;2.062;1789.93;1428.61;58.306
28/03/2007;44484.1;20.685;1770.54;1417.23;24.878
29/03/2007;45355.1;20.444;1771.72;1422.53;-2.835
30/03/2007;45804.7;20.594;1772.36;1420.86;49.564
02/04/2007;45597.5;20.478;1773.33;1424.55;98.99
03/04/2007;46288.2;20.362;1796.31;1437.77;53.358
04/04/2007;46553.9;20.332;1801.74;1439.37;19.305
05/04/2007;46646.6;20.315;1812.94;1443.76;30.95
09/04/2007;46854.7;20.242;1808.19;1444.61;-7.362
10/04/2007;47174.1;20.273;1816.93;1448.39;159.413
11/04/2007;46939.2;20.378;1798.09;1438.87;20.567
12/04/2007;47346.6;20.343;1813.49;1447.8;15.421
13/04/2007;47926.2;20.215;1816.85;1452.85;66.039
16/04/2007;48921.2;20.354;1833.96;1468.47;63.05
17/04/2007;48755.5;20.351;1834.91;1471.48;29.555
18/04/2007;48709.8;20.327;1832.39;1472.5;33.047
19/04/2007;48762.1;20.292;1832.47;1470.73;93.89
20/04/2007;49408.2;2.026;1845.89;1484.35;112.016
23/04/2007;49162.1;20.355;1850.18;1480.93;32.259
24/04/2007;49070.9;20.344;1858.87;1480.41;-51.05
25/04/2007;49675.6;20.206;1881.33;1495.42;115.603
26/04/2007;49067.7;20.274;1889.57;1494.25;58.672
27/04/2007;49229.6;20.313;1891.06;1494.07;-22.619
30/04/2007;48956.4;20.345;1867.75;1482.37;46.536
02/05/2007;49471.5;20.225;1889.73;1495.92;84.086
03/05/2007;50218.2;2.027;1895.64;1502.39;47.03
04/05/2007;50597.8;20.335;1895.7;1505.62;85.169
07/05/2007;50281.7;20.203;1895.96;1509.48;137.695
08/05/2007;50277.7;20.221;1899.83;1507.72;7.834
09/05/2007;51300.1;20.178;1905.65;1512.58;-97.25
10/05/2007;50234.7;20.222;1875.2;1491.47;80.01
11/05/2007;50902.4;20.183;1898.79;1505.85;124.947
14/05/2007;50510.8;20.075;1888.08;1503.15;77.581
15/05/2007;50518.2;19.815;1871.79;1501.19;163.595
16/05/2007;51737.6;19.527;1891.57;1514.14;88.94
17/05/2007;51631.5;1.952;1884.68;1512.75;199.349
18/05/2007;52077.7;19.607;1896.93;1522.75;223.953
21/05/2007;52423.4;1.938;1911.16;1525.1;216.67
22/05/2007;52208.1;19.432;1916.45;1524.12;185.839
23/05/2007;51812.5;19.508;1904.41;1522.28;161.422
24/05/2007;50530.6;19.692;1874.6;1507.51;157.008
25/05/2007;51618.0;1.951;1889.25;1515.73;183.134
28/05/2007;52120.0;19.422;1889.25;1515.73;120.06
29/05/2007;51713.2;1.949;1899.79;1518.11;136.075
30/05/2007;52527.6;1.94;1918.08;1530.23;101.742
31/05/2007;52268.5;19.246;1928.19;1530.62;130.398
01/06/2007;53422.7;19.049;1928.26;1536.34;257.555
04/06/2007;53242.7;1.927;1933.73;1539.18;205.685
05/06/2007;53162.2;19.457;1932.35;1530.95;106.324
06/06/2007;52049.3;19.514;1914.85;1517.38;217.968
08/06/2007;52329.7;19.595;1906.26;1507.67;383.582
11/06/2007;52776.8;1.941;1901.96;1509.12;22.808
12/06/2007;51797.1;1.946;1890.67;1493.0;-25.061
13/06/2007;52993.7;1.944;1913.87;1515.67;189.36
14/06/2007;53712.9;19.256;1924.54;1522.97;51.226
15/06/2007;54518.6;1.912;1942.41;1532.91;117.528
18/06/2007;54730.4;19.048;1944.37;1531.05;136.93
19/06/2007;54643.7;19.045;1941.75;1533.71;61.716
20/06/2007;54029.2;19.287;1922.12;1512.84;-98.049
21/06/2007;54656.9;19.159;1941.32;1522.19;558.547
22/06/2007;54267.1;19.417;1921.94;1502.56;830.672
25/06/2007;54041.6;19.505;1912.9;1497.74;195.959
26/06/2007;53851.7;19.535;1908.64;1492.89;190.836
27/06/2007;54143.1;19.434;1933.06;1506.35;127.511
28/06/2007;54146.6;19.215;1931.67;1505.71;113.128
29/06/2007;54392.1;1.929;1934.1;1503.35;170.323
02/07/2007;55371.2;1.915;1954.12;1519.43;203.022
03/07/2007;55699.7;19.092;1965.2;1524.87;258.689
04/07/2007;55696.5;1.91;1965.2;1524.87;216.588
05/07/2007;55932.3;19.135;1981.06;1525.4;189.653
06/07/2007;56443.7;1.902;1988.31;1530.44;210.889
09/07/2007;56443.7;1.896;1989.2;1531.85;102.433
10/07/2007;55882.7;18.918;1971.89;1510.12;206.631
11/07/2007;56356.1;18.918;1984.08;1518.76;157.873
12/07/2007;57613.1;18.731;2021.03;1547.7;325.764
13/07/2007;57644.2;1.862;2032.16;1552.5;309.156
16/07/2007;57374.4;1.87;2028.02;1549.52;319.429
17/07/2007;57659.6;1.86;2041.78;1549.37;241.587
18/07/2007;57555.9;18.595;2037.98;1546.17;285.356
19/07/2007;58124.6;18.543;2052.99;1553.08;314.395
20/07/2007;57442.7;18.565;2035.88;1534.1;210.173
23/07/2007;58036.8;18.417;2036.33;1541.57;334.707
24/07/2007;55794.6;18.623;2000.55;1511.04;265.712
25/07/2007;56001.3;1.866;2011.14;1518.09;244.636
26/07/2007;53893.1;19.285;1986.6;1482.67;218.417
27/07/2007;52922.2;18.945;1956.19;1458.95;105.821
30/07/2007;54572.6;18.759;1973.93;1473.91;14.639
31/07/2007;54182.5;18.825;1932.06;1455.28;196.321
01/08/2007;54233.9;1.882;1945.08;1465.81;249.966
02/08/2007;54690.9;18.745;1966.6;1472.2;139.138
03/08/2007;52846.4;18.999;1918.56;1433.06;175.285
06/08/2007;53091.1;19.063;1954.37;1467.67;141.287
07/08/2007;53802.5;19.056;1961.64;1476.71;44.433
08/08/2007;55241.4;1.884;1987.34;1497.49;124.511
09/08/2007;53430.8;19.265;1936.76;1453.09;180.487
10/08/2007;52638.1;19.515;1925.14;1453.64;84.318
13/08/2007;52434.0;19.422;1934.41;1452.92;-98.733
14/08/2007;50911.8;19.853;1901.32;1426.54;71.221
15/08/2007;49285.3;20.295;1864.92;1406.7;-60.344
16/08/2007;48015.6;2.093;1846.09;1411.27;-267.297
17/08/2007;48558.8;20.246;1888.78;1445.94;-1.124.126
20/08/2007;49206.4;20.287;1893.05;1445.55;393.569
21/08/2007;49815.1;20.341;1910.99;1447.12;225.618
22/08/2007;51744.6;2.011;1936.77;1464.07;242.441
23/08/2007;51848.2;19.874;1931.88;1462.5;330.9
24/08/2007;52997.6;19.419;1961.38;1479.37;115.571
27/08/2007;53078.1;19.497;1947.49;1466.79;167.99
28/08/2007;51645.3;20.015;1899.24;1432.36;63.642
29/08/2007;52734.6;19.658;1954.85;1463.76;-44.737
30/08/2007;52857.8;1.975;1963.75;1457.64;82.914
31/08/2007;54637.2;19.619;1988.73;1473.99;3.896
03/09/2007;54832.5;1.954;1988.73;1473.99;144.363
04/09/2007;55250.5;19.475;2020.51;1489.42;122.462
05/09/2007;54407.8;1.967;1994.38;1472.29;9.215
06/09/2007;54569.0;1.945;1998.67;1478.55;11.449
10/09/2007;52652.6;19.455;1960.2;1451.7;124.867
11/09/2007;53920.6;19.237;1988.98;1471.49;95.748
12/09/2007;53882.7;1.909;1988.96;1471.56;106.57
13/09/2007;54908.2;1.904;1998.63;1483.95;-23.168
14/09/2007;54671.0;19.005;2000.82;1484.25;-20.376
17/09/2007;54340.5;19.195;1983.08;1476.65;-206.203
18/09/2007;56666.3;1.877;2035.37;1519.78;447.367
19/09/2007;57264.2;18.681;2041.36;1529.03;127.935
20/09/2007;56906.4;18.819;2032.61;1518.75;-72.447
21/09/2007;57798.8;18.677;2049.48;1525.75;-36.704
24/09/2007;58719.4;18.701;2057.25;1517.74;45.209
25/09/2007;58857.8;18.591;2076.83;1517.22;-17.152
26/09/2007;59714.8;1.846;2088.38;1525.42;57.398
27/09/2007;61052.4;1.843;2096.39;1531.38;-47.356
28/09/2007;60465.1;18.336;2091.11;1526.75;-116.781
01/10/2007;62340.3;1.809;2116.97;1547.04;215.976
02/10/2007;62017.1;18.242;2115.89;1546.63;180.092
03/10/2007;60098.6;1.839;2103.01;1539.6;220.716
04/10/2007;60406.7;18.244;2105.56;1542.84;281.02
05/10/2007;62318.7;1.804;2149.67;1557.59;101.824
08/10/2007;62660.9;18.178;2163.26;1552.58;151.671
09/10/2007;63548.7;1.803;2171.21;1565.15;-87.993
10/10/2007;63197.0;18.041;2176.98;1562.47;83.049
11/10/2007;62455.8;18.055;2140.92;1554.41;104.983
15/10/2007;62969.4;18.143;2158.92;1548.71;92.619
16/10/2007;61717.9;18.147;2151.14;1538.53;201.936
17/10/2007;63193.7;18.217;2179.14;1541.24;107.433
18/10/2007;63261.3;17.848;2187.52;1540.08;15.589
19/10/2007;60894.3;18.035;2131.08;1500.63;152.201
22/10/2007;61215.1;1.817;2157.45;1506.33;-90.773
23/10/2007;62697.1;17.966;2205.18;1519.59;170.963
24/10/2007;62624.8;18.076;2188.59;1515.88;147.426
25/10/2007;62341.5;17.943;2161.52;1514.41;5.474
26/10/2007;64275.6;1.768;2194.59;1535.28;164.55
29/10/2007;65044.3;1.756;2203.42;1540.98;201.8
30/10/2007;64383.1;17.524;2207.61;1531.02;-44.18
31/10/2007;65317.7;1.736;2238.98;1549.38;-36.307
01/11/2007;64050.1;17.477;2197.07;1508.44;226.734
05/11/2007;62959.6;17.489;2200.48;1502.17;379.437
06/11/2007;64503.4;17.355;2223.97;1520.27;177.968
07/11/2007;63500.6;1.74;2169.43;1475.62;238.089
08/11/2007;63561.9;17.429;2106.16;1474.77;177.137
09/11/2007;64320.6;17.454;2034.3;1453.7;72.608
12/11/2007;61526.9;17.775;1982.16;1439.18;191.134
13/11/2007;62927.0;1.766;2066.08;1481.05;-23.744
14/11/2007;64630.9;1.733;2038.05;1470.58;135.858
16/11/2007;64609.4;17.455;2048.62;1458.74;241.092
19/11/2007;62336.0;17.664;2021.14;1433.27;161.684
20/11/2007;62336.0;17.585;2029.94;1439.7;-61.252
21/11/2007;60581.5;17.759;2006.38;1416.77;233.717
22/11/2007;60653.0;17.795;2006.38;1416.77;239.966
23/11/2007;60970.9;18.033;2028.9;1440.7;-15.428
26/11/2007;59069.2;18.232;1989.36;1407.22;56.225
27/11/2007;59431.5;18.365;2033.76;1428.23;-72.709
28/11/2007;61714.6;1.794;2095.39;1469.02;44.903
29/11/2007;62156.3;17.935;2102.42;1469.72;69.887
30/11/2007;63006.2;17.924;2089.1;1481.14;8.671
03/12/2007;63199.9;17.929;2067.45;1472.42;97.908
04/12/2007;63481.5;18.088;2059.06;1462.79;83.182
05/12/2007;64928.0;17.964;2099.31;1485.01;114.478
06/12/2007;65790.8;17.748;2127.65;1507.35;98.752
07/12/2007;65638.5;17.591;2130.0;1504.66;-42.003
10/12/2007;65446.0;17.657;2134.88;1515.96;32.155
11/12/2007;64512.3;17.571;2083.72;1477.65;-19.564
12/12/2007;64741.7;17.728;2101.36;1486.59;43.125
13/12/2007;62861.0;1.782;2094.68;1488.41;37.019
14/12/2007;62445.0;17.955;2072.11;1467.95;206.658
17/12/2007;59828.2;1.813;2020.8;1445.9;126.764
18/12/2007;61096.3;18.125;2029.49;1454.98;153.348
19/12/2007;61721.7;1.801;2031.0;1453.0;167.969
20/12/2007;61716.2;1.804;2069.68;1460.12;43.455
21/12/2007;63097.7;17.926;2111.77;1484.46;-34.318
24/12/2007;63097.7;1.791;2128.62;1496.45;-28.725
26/12/2007;64288.3;17.711;2136.94;1497.66;59.715
27/12/2007;63774.4;17.602;2106.09;1476.37;-18.223
28/12/2007;63886.1;17.761;2107.05;1478.49;-33.129
31/12/2007;63886.1;1.78;2084.93;1468.36;-55.649
02/01/2008;62815.1;17.712;2049.71;1447.16;312.106
03/01/2008;62892.0;17.521;2051.76;1447.16;275.697
04/01/2008;61036.6;17.547;1963.52;1411.63;268.938
07/01/2008;60772.1;1.764;1957.44;1416.18;244.002
08/01/2008;62080.7;17.605;1910.33;1390.19;60.366
09/01/2008;62673.7;17.684;1949.2;1409.13;108.373
10/01/2008;63515.5;1.757;1953.64;1420.33;5.356
11/01/2008;61942.4;17.471;1912.81;1401.02;97.599
14/01/2008;62187.8;17.342;1949.15;1416.25;168.613
15/01/2008;59907.1;17.521;1894.09;1380.95;107.936
16/01/2008;58777.4;17.729;1872.29;1373.2;-37.269
17/01/2008;57036.9;17.856;1842.1;1333.25;-147.098
18/01/2008;57506.5;17.852;1844.09;1325.19;192.656
21/01/2008;53709.1;18.306;1844.09;1325.19;145.937
22/01/2008;56097.2;17.924;1795.61;1310.5;-90.241
23/01/2008;54234.8;18.245;1789.53;1338.6;-356.302
24/01/2008;57463.3;17.855;1826.92;1352.07;-52.901
25/01/2008;57463.3;17.816;1789.17;1330.61;1.242
28/01/2008;58593.8;17.839;1805.08;1353.97;39.143
29/01/2008;59529.6;1.78;1807.67;1362.3;-36.061
30/01/2008;60289.4;17.797;1808.51;1355.81;51.829
31/01/2008;59490.4;17.592;1841.42;1378.55;-24.8
01/02/2008;61079.8;17.454;1855.27;1395.42;-48.609
06/02/2008;58968.5;17.522;1740.95;1326.45;89.001
07/02/2008;58965.5;17.572;1753.3;1336.91;-78.404
08/02/2008;59076.0;17.692;1773.74;1331.29;-85.811
11/02/2008;60643.2;17.574;1793.09;1339.13;47.618
12/02/2008;61805.5;17.495;1780.54;1348.86;-41.605
13/02/2008;62590.6;17.426;1823.0;1367.21;-84.261
14/02/2008;61819.0;17.502;1787.59;1348.86;-209.25
15/02/2008;61271.9;17.534;1780.38;1350.0;-36.003
18/02/2008;62801.4;17.353;1780.38;1350.0;110.083
19/02/2008;62296.5;17.322;1764.81;1348.78;28.394
20/02/2008;63747.5;17.225;1787.45;1360.03;54.504
21/02/2008;63792.2;17.095;1766.3;1342.53;17.214
22/02/2008;64608.8;17.075;1773.44;1353.11;11.072
25/02/2008;65000.9;1.705;1785.46;1371.8;1.692
26/02/2008;65182.6;16.839;1791.31;1381.29;132.104
27/02/2008;65494.9;16.705;1799.94;1380.02;-7.936
28/02/2008;65555.1;16.689;1794.46;1367.68;-177.972
29/02/2008;63489.3;16.907;1745.27;1330.63;-56.88
03/03/2008;64490.5;1.672;1733.27;1331.34;79.821
04/03/2008;63655.5;16.859;1743.7;1326.75;94.446
05/03/2008;64629.5;16.701;1753.57;1333.7;380.198
06/03/2008;62974.6;16.789;1712.5;1304.34;146.637
07/03/2008;61868.0;16.834;1707.5;1293.37;-107.626
10/03/2008;59999.3;17.064;1673.03;1273.37;221.336
11/03/2008;62367.7;16.822;1740.95;1320.65;51.078
12/03/2008;62176.6;16.738;1735.18;1308.77;67.83
13/03/2008;62279.7;16.918;1750.4;1315.48;-9.246
14/03/2008;61991.0;17.119;1713.83;1288.14;69.894
17/03/2008;60011.8;17.226;1687.19;1276.6;20.249
18/03/2008;61932.8;16.891;1761.05;1330.74;66.078
19/03/2008;58827.4;17.205;1715.59;1298.42;-26.895
20/03/2008;58987.3;17.328;1751.99;1329.51;-105.219
24/03/2008;59812.5;17.465;1814.4;1349.88;160.882
25/03/2008;61234.1;17.309;1824.54;1352.99;-0.163
26/03/2008;61415.3;17.251;1817.28;1341.13;-37.451
27/03/2008;60761.7;1.736;1777.89;1325.76;-49.225
28/03/2008;60452.1;17.434;1767.57;1315.22;-16.893
31/03/2008;60968.1;17.519;1781.93;1322.7;307.583
01/04/2008;62774.9;17.444;1855.48;1370.18;-30.11
02/04/2008;63364.4;1.727;1848.8;1367.53;3.925
03/04/2008;64175.1;1.717;1855.19;1369.31;-119.349
04/04/2008;64446.0;17.095;1865.87;1370.4;-158.657
07/04/2008;64175.6;17.039;1860.83;1372.54;-77.31
08/04/2008;64539.5;16.935;1846.14;1365.54;-208.409
09/04/2008;63476.9;16.885;1826.19;1354.49;-159.824
10/04/2008;63527.1;1.684;1852.97;1360.55;-158.338
11/04/2008;62585.2;16.906;1798.72;1332.83;-2.118
14/04/2008;62153.4;1.687;1790.93;1328.32;-232.714
15/04/2008;62618.4;16.833;1794.73;1334.43;-58.922
16/04/2008;64151.9;16.619;1846.89;1364.71;-492.103
17/04/2008;64552.4;16.577;1840.88;1365.56;136.454
18/04/2008;64922.7;1.669;1900.28;1390.33;-34.581
22/04/2008;65412.7;16.602;1881.65;1375.94;-557.758
23/04/2008;64947.5;16.579;1906.66;1379.93;238.705
24/04/2008;64576.3;1.67;1924.58;1388.82;-236.931
25/04/2008;65187.3;16.667;1918.58;1397.84;-54.033
28/04/2008;65677.7;16.884;1923.26;1396.37;136.399
29/04/2008;63825.7;17.044;1933.6;1390.94;24.992
30/04/2008;67868.5;16.629;1917.7;1385.59;178.733
02/05/2008;69366.4;16.498;1981.87;1413.9;81.089
05/05/2008;70174.9;1.658;1975.82;1407.49;192.416
06/05/2008;70195.3;16.597;1990.61;1418.26;-113.99
07/05/2008;69017.7;16.892;1951.42;1392.57;-149.792
08/05/2008;69722.3;16.928;1966.86;1397.68;-57.924
09/05/2008;69645.7;16.852;1960.29;1388.28;155.058
12/05/2008;70415.8;16.645;1997.02;1403.58;82.648
13/05/2008;70503.3;16.557;2000.61;1403.04;310.475
14/05/2008;70026.6;1.663;1997.3;1408.66;1.894
15/05/2008;71492.4;16.545;2031.34;1423.57;20.997
16/05/2008;72766.9;1.641;2031.27;1425.35;11.004
19/05/2008;73438.8;16.488;2016.6;1426.63;20.044
20/05/2008;73516.8;16.495;2000.67;1413.4;-271.71
21/05/2008;72294.8;16.582;1956.8;1390.71;145.478
23/05/2008;71451.8;16.593;1958.96;1375.93;-8.342
26/05/2008;71628.7;16.587;1958.96;1375.93;46.362
27/05/2008;70992.1;16.705;1995.44;1385.35;488.923
28/05/2008;73153.2;16.547;2000.07;1390.84;131.776
29/05/2008;71797.5;1.637;2019.02;1398.26;100.742
30/05/2008;72592.5;1.627;2032.57;1400.38;401.618
02/06/2008;71897.3;16.315;2006.84;1385.67;196.971
03/06/2008;70011.9;16.286;1996.79;1377.65;208.816
04/06/2008;68673.1;16.287;2021.45;1377.2;249.1
05/06/2008;71209.1;16.264;2055.11;1404.05;396.047
06/06/2008;69785.9;16.341;1990.39;1360.68;384.79
09/06/2008;69281.2;16.262;1979.71;1361.76;158.956
10/06/2008;67774.9;16.455;1972.54;1358.44;-13.535
11/06/2008;66794.8;16.408;1924.33;1335.49;149.576
12/06/2008;67319.6;16.342;1924.26;1339.87;119.846
13/06/2008;67203.5;16.355;1966.01;1360.03;1.085.346
16/06/2008;67284.6;16.247;1984.76;1360.14;211.803
17/06/2008;68437.5;16.073;1972.82;1350.93;99.599
18/06/2008;67090.5;16.063;1951.1;1337.81;19.213
19/06/2008;66590.4;1.603;1982.69;1342.83;99.6
20/06/2008;64613.8;16.057;1928.39;1317.93;250.034
23/06/2008;64640.4;16.115;1913.31;1318.0;111.973
24/06/2008;64167.8;16.028;1903.74;1314.29;31.638
25/06/2008;65853.3;15.915;1933.86;1321.97;76.449
26/06/2008;63946.9;16.042;1855.39;1283.15;143.302
27/06/2008;64321.1;1.594;1855.72;1278.38;23.574
30/06/2008;65017.6;16.037;1837.09;1280.0;185.981
01/07/2008;63396.2;1.598;1862.71;1284.91;88.97
02/07/2008;61106.2;16.086;1816.15;1261.52;53.647
03/07/2008;59273.4;16.137;1816.35;1262.9;52.069
04/07/2008;59365.4;1.607;1816.35;1262.9;234.887
07/07/2008;59088.2;16.015;1826.93;1252.31;-8.396
08/07/2008;59535.9;1.612;1871.28;1273.7;23.457
09/07/2008;59535.9;16.095;1819.18;1244.69;-121.324
10/07/2008;60252.7;1.605;1839.57;1253.39;13.858
11/07/2008;60148.3;1.601;1810.88;1239.49;-32.819
14/07/2008;60720.9;15.948;1798.03;1228.3;98.993
15/07/2008;61015.1;15.931;1798.35;1214.91;-1.688
16/07/2008;62056.5;15.966;1843.87;1245.36;-45.815
17/07/2008;60108.7;15.983;1853.47;1260.32;0.173
18/07/2008;59988.1;15.893;1823.23;1260.68;185.449
21/07/2008;60771.8;15.814;1819.76;1260.0;77.196
22/07/2008;59647.3;15.792;1821.62;1277.0;51.47
23/07/2008;59420.9;15.836;1845.56;1282.19;-31.837
24/07/2008;57434.4;15.781;1816.98;1252.54;40.978
25/07/2008;57199.1;15.728;1846.55;1257.76;360.14
28/07/2008;56869.0;15.757;1802.99;1234.37;-11.531
29/07/2008;58042.9;15.686;1845.55;1263.2;-180.266
30/07/2008;59997.6;1.562;1852.8;1284.26;181.657
31/07/2008;59505.2;15.654;1849.15;1267.38;116.404
01/08/2008;57630.4;1.56;1826.56;1260.31;126.858
04/08/2008;55609.1;15.619;1804.84;1249.02;21.769
05/08/2008;56470.6;15.746;1869.76;1284.88;32.18
06/08/2008;57542.5;15.775;1895.21;1289.19;-68.414
07/08/2008;57017.6;15.972;1880.09;1266.07;17.445
08/08/2008;56584.4;16.087;1926.23;1296.32;48.2
11/08/2008;54720.3;16.236;1941.23;1305.32;380.974
12/08/2008;54503.0;16.226;1941.07;1289.59;37.298
13/08/2008;54573.2;16.115;1942.02;1285.83;-15.2
14/08/2008;55138.4;16.236;1964.38;1292.93;-72.819
15/08/2008;54244.0;1.638;1957.56;1298.2;34.145
18/08/2008;53326.5;16.394;1932.7;1278.6;-50.673
19/08/2008;53638.7;16.234;1908.68;1266.69;-3.729
20/08/2008;55377.1;16.185;1913.02;1274.54;-94.354
21/08/2008;55934.7;1.609;1906.74;1277.72;-34.419
22/08/2008;55850.1;1.627;1931.47;1292.2;-56.244
25/08/2008;54477.3;16.312;1889.72;1266.84;-12.527
26/08/2008;54358.7;16.288;1886.32;1271.51;14.227
27/08/2008;55519.2;16.219;1900.3;1281.66;-110.002
28/08/2008;56382.2;16.324;1915.12;1300.68;-51.365
29/08/2008;55680.4;16.315;1872.54;1282.83;64.071
01/09/2008;55162.1;16.497;1872.54;1282.83;4.572
02/09/2008;54404.4;16.592;1850.14;1277.58;32.089
